metric_id,resource_id,timestamp,cpu_utilization_pct,memory_utilization_pct,network_in_mbps,network_out_mbps,disk_utilization_pct,is_idle_flag
met-eae8a271,res-d3799f0227,2026-03-18T00:00:00Z,5.2,5.72,0.7,1.75,6.85,True
met-8ff605df,res-d3799f0227,2026-03-15T00:00:00Z,0.57,2.06,4.98,1.44,13.32,True
met-574cc9f0,res-d3799f0227,2026-03-12T00:00:00Z,2.53,3.9,4.45,1.13,3.32,True
met-7d923356,res-d3799f0227,2026-03-09T00:00:00Z,2.68,7.17,4.01,1.9,6.2,True
met-c3cddf07,res-d3799f0227,2026-03-06T00:00:00Z,5.03,5.25,1.05,0.66,11.45,True
met-fef6daf5,res-d3799f0227,2026-03-03T00:00:00Z,7.97,9.35,0.82,1.43,7.63,True
met-a2ecaaf1,res-d3799f0227,2026-02-28T00:00:00Z,2.88,2.61,2.35,1.99,1.08,True
met-7e878e70,res-d3799f0227,2026-02-25T00:00:00Z,5.76,2.79,0.47,0.92,2.33,True
met-3b604fcc,res-d3799f0227,2026-02-22T00:00:00Z,5.19,6.35,0.33,1.27,13.37,True
met-cbbc82f0,res-af43cab0b1,2026-03-21T00:00:00Z,6.27,25.41,149.25,273.9,51.96,False
met-692be866,res-af43cab0b1,2026-03-18T00:00:00Z,70.64,39.38,385.82,280.62,62.08,False
met-975dc41c,res-af43cab0b1,2026-03-15T00:00:00Z,62.74,26.21,300.39,35.38,36.23,False
met-4d7bae46,res-af43cab0b1,2026-03-12T00:00:00Z,21.05,55.09,72.09,159.08,68.36,False
met-7301c84f,res-af43cab0b1,2026-03-09T00:00:00Z,39.47,56.05,428.17,183.41,92.5,False
met-1b16c792,res-af43cab0b1,2026-03-06T00:00:00Z,71.35,59.27,455.52,66.75,20.2,False
met-5f06c450,res-af43cab0b1,2026-03-03T00:00:00Z,25.86,27.32,465.48,186.4,30.75,False
met-0645f416,res-af43cab0b1,2026-02-28T00:00:00Z,47.79,10.02,48.12,291.1,30.27,False
met-0fd3ec9c,res-af43cab0b1,2026-02-25T00:00:00Z,77.65,44.03,241.13,94.25,77.0,False
met-bd4a1ae1,res-af43cab0b1,2026-02-22T00:00:00Z,26.67,41.46,389.22,213.34,46.62,False
met-aea34055,res-5a7b3f320c,2026-03-21T00:00:00Z,6.79,3.85,0.39,1.21,3.99,True
met-c05bbb4c,res-5a7b3f320c,2026-03-18T00:00:00Z,1.75,6.7,1.39,0.29,7.12,True
met-e388b70e,res-5a7b3f320c,2026-03-15T00:00:00Z,3.81,7.26,1.25,0.24,13.6,True
met-1429174b,res-5a7b3f320c,2026-03-12T00:00:00Z,5.39,2.6,4.33,1.71,11.79,True
met-2bd387a3,res-5a7b3f320c,2026-03-09T00:00:00Z,3.09,4.82,3.08,1.75,13.89,True
met-0f076ef1,res-5a7b3f320c,2026-03-06T00:00:00Z,1.93,4.37,4.67,1.99,3.74,True
met-c3cfbe44,res-5a7b3f320c,2026-03-03T00:00:00Z,3.21,2.75,2.93,0.66,13.75,True
met-2094213a,res-5a7b3f320c,2026-02-28T00:00:00Z,7.37,5.53,0.06,0.55,10.06,True
met-e4521524,res-5a7b3f320c,2026-02-25T00:00:00Z,5.31,4.58,4.98,1.41,4.84,True
met-16c71fc2,res-5a7b3f320c,2026-02-22T00:00:00Z,0.93,6.15,0.15,1.44,7.59,True
met-6fa5a58e,res-963b91561a,2026-03-21T00:00:00Z,5.06,5.09,0.87,1.5,10.07,True
met-af48d4b7,res-963b91561a,2026-03-18T00:00:00Z,4.59,1.93,1.85,1.23,10.99,True
met-2f7fad18,res-963b91561a,2026-03-15T00:00:00Z,5.79,2.59,4.25,0.17,12.68,True
met-3389ccbc,res-963b91561a,2026-03-12T00:00:00Z,1.4,4.99,3.55,0.63,13.01,True
met-bc024423,res-963b91561a,2026-03-09T00:00:00Z,2.58,8.67,3.28,1.47,5.66,True
met-a2a3283d,res-963b91561a,2026-03-06T00:00:00Z,5.54,9.1,4.49,0.34,14.81,True
met-2300eb62,res-963b91561a,2026-03-03T00:00:00Z,5.92,4.3,0.07,1.33,6.83,True
met-b8485aea,res-963b91561a,2026-02-28T00:00:00Z,5.51,1.55,0.96,1.52,3.07,True
met-ee2767bd,res-963b91561a,2026-02-25T00:00:00Z,2.5,2.55,0.22,1.22,10.64,True
met-f13e4f20,res-963b91561a,2026-02-22T00:00:00Z,3.57,6.72,4.21,1.88,5.36,True
met-cd2d3278,res-4648429bd3,2026-03-21T00:00:00Z,4.7,2.06,2.33,1.67,2.21,True
met-c9282df9,res-4648429bd3,2026-03-18T00:00:00Z,7.48,1.79,4.59,0.37,2.21,True
met-d8bb0ad6,res-4648429bd3,2026-03-15T00:00:00Z,2.88,6.64,0.1,0.34,1.15,True
met-9c38c061,res-4648429bd3,2026-03-12T00:00:00Z,5.28,5.14,4.39,1.89,5.31,True
met-38725270,res-4648429bd3,2026-03-09T00:00:00Z,5.61,9.48,4.32,1.49,11.33,True
met-759e490c,res-4648429bd3,2026-03-06T00:00:00Z,2.83,4.41,1.44,0.56,8.91,True
met-8174b390,res-4648429bd3,2026-03-03T00:00:00Z,3.6,8.52,1.36,0.4,14.71,True
met-50567e7c,res-4648429bd3,2026-02-28T00:00:00Z,2.45,4.96,0.46,0.71,6.09,True
met-22ed0df4,res-4648429bd3,2026-02-25T00:00:00Z,6.29,5.71,4.15,1.37,3.39,True
met-dbd1736a,res-4648429bd3,2026-02-22T00:00:00Z,7.62,6.27,0.78,1.14,14.91,True
met-f923a08e,res-bf77187a25,2026-03-21T00:00:00Z,3.75,6.81,3.41,0.58,5.79,True
met-04a1dde2,res-bf77187a25,2026-03-18T00:00:00Z,7.76,5.96,3.72,0.54,8.19,True
met-ccf44b8f,res-bf77187a25,2026-03-15T00:00:00Z,2.08,2.96,1.3,1.84,8.24,True
met-e68fa7cf,res-bf77187a25,2026-03-12T00:00:00Z,5.23,5.28,2.34,0.65,8.89,True
met-f160ad47,res-bf77187a25,2026-03-09T00:00:00Z,5.44,9.11,1.61,0.21,6.02,True
met-eb0e4090,res-bf77187a25,2026-03-06T00:00:00Z,7.26,2.43,2.38,0.67,13.64,True
met-9d093c1b,res-bf77187a25,2026-03-03T00:00:00Z,1.9,4.22,0.81,1.09,11.53,True
met-1cf8247f,res-bf77187a25,2026-02-28T00:00:00Z,3.79,6.55,2.97,1.39,11.23,True
met-771fdd4d,res-bf77187a25,2026-02-25T00:00:00Z,4.05,3.19,3.62,1.2,7.76,True
met-52da16e7,res-bf77187a25,2026-02-22T00:00:00Z,3.51,1.36,4.64,0.47,14.09,True
met-ccdf10e3,res-59ca1a3310,2026-03-21T00:00:00Z,14.71,44.07,141.99,175.36,64.48,False
met-3ac217ee,res-59ca1a3310,2026-03-18T00:00:00Z,19.76,23.31,157.29,181.07,72.32,False
met-28341264,res-59ca1a3310,2026-03-15T00:00:00Z,52.17,86.12,288.31,46.17,69.76,False
met-e1688af2,res-59ca1a3310,2026-03-12T00:00:00Z,75.97,14.3,54.3,238.89,30.61,False
met-98dfe15a,res-59ca1a3310,2026-03-09T00:00:00Z,36.15,41.68,235.69,199.29,35.03,False
met-90c2a532,res-59ca1a3310,2026-03-06T00:00:00Z,20.49,34.6,100.45,258.04,52.74,False
met-a9754f17,res-59ca1a3310,2026-03-03T00:00:00Z,70.17,22.33,282.12,233.8,20.37,False
met-f6d35b49,res-59ca1a3310,2026-02-28T00:00:00Z,19.34,17.99,279.42,121.24,35.94,False
met-bace5064,res-59ca1a3310,2026-02-25T00:00:00Z,47.51,40.1,237.11,76.61,88.77,False
met-7e5f15fb,res-59ca1a3310,2026-02-22T00:00:00Z,39.88,35.47,468.28,122.97,44.53,False
met-4b0607c6,res-c73378f9a0,2026-03-21T00:00:00Z,2.62,7.07,4.36,1.19,8.48,True
met-45bea261,res-c73378f9a0,2026-03-18T00:00:00Z,3.1,7.03,4.85,0.05,13.4,True
met-becb1b02,res-c73378f9a0,2026-03-15T00:00:00Z,1.84,3.12,1.81,1.0,1.02,True
met-c525d279,res-c73378f9a0,2026-03-12T00:00:00Z,4.99,4.58,0.39,0.46,8.0,True
met-8c72e5b8,res-c73378f9a0,2026-03-09T00:00:00Z,0.83,3.72,0.46,0.77,3.52,True
met-25caa263,res-c73378f9a0,2026-03-06T00:00:00Z,1.63,3.8,3.38,0.96,4.65,True
met-3bb4546e,res-c73378f9a0,2026-03-03T00:00:00Z,7.66,2.62,1.99,1.03,2.49,True
met-cf659091,res-c73378f9a0,2026-02-28T00:00:00Z,6.55,4.12,3.66,1.31,6.66,True
met-2e6aefcc,res-c73378f9a0,2026-02-25T00:00:00Z,6.55,2.45,0.64,1.01,10.61,True
met-8c4d4855,res-c73378f9a0,2026-02-22T00:00:00Z,0.59,6.88,3.35,0.84,1.76,True
met-470f8358,res-1c711cc423,2026-03-21T00:00:00Z,71.79,19.28,405.49,272.92,57.65,False
met-caeb715c,res-1c711cc423,2026-03-18T00:00:00Z,75.29,66.96,423.64,291.67,28.38,False
met-a01dfbfb,res-1c711cc423,2026-03-15T00:00:00Z,21.1,43.93,382.21,261.74,26.0,False
met-ce8c95a3,res-1c711cc423,2026-03-12T00:00:00Z,5.63,85.86,356.71,81.06,58.62,False
met-dec98244,res-1c711cc423,2026-03-09T00:00:00Z,60.31,79.78,223.1,142.11,22.99,False
met-25b72a1d,res-1c711cc423,2026-03-06T00:00:00Z,83.11,46.82,34.54,181.8,47.7,False
met-872ee863,res-1c711cc423,2026-03-03T00:00:00Z,43.31,64.0,385.75,11.94,40.04,False
met-c2e2fc5d,res-1c711cc423,2026-02-28T00:00:00Z,31.39,43.36,228.92,92.82,22.67,False
met-bfa14558,res-1c711cc423,2026-02-25T00:00:00Z,15.05,68.55,270.32,121.88,33.14,False
met-85a49ef3,res-1c711cc423,2026-02-22T00:00:00Z,53.15,20.08,80.88,150.57,86.95,False
met-bae66d82,res-a22dd5d9bb,2026-03-21T00:00:00Z,3.09,5.12,3.09,1.84,13.65,True
met-0d5c0f7c,res-a22dd5d9bb,2026-03-18T00:00:00Z,7.49,8.38,2.85,0.08,5.57,True
met-f678f1fb,res-a22dd5d9bb,2026-03-15T00:00:00Z,0.79,6.48,3.62,1.62,2.42,True
met-4063813f,res-a22dd5d9bb,2026-03-12T00:00:00Z,4.34,7.53,1.69,1.27,5.23,True
met-39bc8e29,res-a22dd5d9bb,2026-03-09T00:00:00Z,3.51,2.66,3.73,1.44,11.4,True
met-c3d03713,res-a22dd5d9bb,2026-03-06T00:00:00Z,1.09,9.21,4.83,1.59,8.99,True
met-8d4a9acb,res-a22dd5d9bb,2026-03-03T00:00:00Z,7.96,6.54,2.7,1.59,10.72,True
met-c2df3afe,res-a22dd5d9bb,2026-02-28T00:00:00Z,0.87,6.16,1.08,1.87,4.85,True
met-edd2c192,res-a22dd5d9bb,2026-02-25T00:00:00Z,5.67,2.67,2.51,0.09,6.58,True
met-a8a57b41,res-a22dd5d9bb,2026-02-22T00:00:00Z,1.86,3.56,0.03,0.41,11.95,True
met-5424449b,res-1fb6c86fa4,2026-03-21T00:00:00Z,29.73,47.0,397.23,192.28,27.29,False
met-b91d3899,res-1fb6c86fa4,2026-03-18T00:00:00Z,25.23,66.72,118.32,185.36,74.61,False
met-023d0226,res-1fb6c86fa4,2026-03-15T00:00:00Z,59.84,46.85,216.17,180.59,60.61,False
met-733d984c,res-1fb6c86fa4,2026-03-12T00:00:00Z,47.8,54.61,178.05,99.29,81.7,False
met-62b7b04f,res-1fb6c86fa4,2026-03-09T00:00:00Z,18.66,78.35,254.5,162.01,32.75,False
met-5621a85a,res-1fb6c86fa4,2026-03-06T00:00:00Z,40.11,42.24,333.74,173.54,25.9,False
met-cd75bf98,res-1fb6c86fa4,2026-03-03T00:00:00Z,48.79,88.8,50.72,225.66,59.72,False
met-ba20f85a,res-1fb6c86fa4,2026-02-28T00:00:00Z,32.36,70.07,231.23,142.88,31.69,False
met-50315c57,res-1fb6c86fa4,2026-02-25T00:00:00Z,57.64,59.94,286.8,127.54,77.37,False
met-007a2245,res-1fb6c86fa4,2026-02-22T00:00:00Z,72.62,32.71,374.59,296.96,48.15,False
met-844ccafa,res-57982ba25d,2026-03-21T00:00:00Z,39.06,85.91,70.51,121.75,35.85,False
met-b233e492,res-57982ba25d,2026-03-18T00:00:00Z,14.96,33.15,433.8,231.23,93.83,False
met-2623fff9,res-57982ba25d,2026-03-15T00:00:00Z,93.1,54.01,182.49,69.24,87.53,False
met-64f3db10,res-57982ba25d,2026-03-12T00:00:00Z,30.1,71.64,318.84,200.95,71.51,False
met-e0afbef4,res-57982ba25d,2026-03-09T00:00:00Z,61.98,60.9,256.13,162.09,36.88,False
met-b3fef295,res-57982ba25d,2026-03-06T00:00:00Z,41.36,70.55,150.28,277.74,31.77,False
met-c9ced6c3,res-57982ba25d,2026-03-03T00:00:00Z,83.6,42.0,11.64,249.81,77.22,False
met-e8056693,res-57982ba25d,2026-02-28T00:00:00Z,64.06,64.67,58.18,176.15,51.36,False
met-7d165775,res-57982ba25d,2026-02-25T00:00:00Z,42.64,25.11,24.23,71.14,65.73,False
met-b9a9ec35,res-57982ba25d,2026-02-22T00:00:00Z,50.3,16.44,289.59,125.59,21.71,False
met-61581a49,res-d7df19e49a,2026-03-21T00:00:00Z,19.98,60.04,345.34,285.79,21.7,False
met-aae4e6cf,res-d7df19e49a,2026-03-18T00:00:00Z,59.12,73.19,200.78,155.84,34.48,False
met-d1c23f81,res-d7df19e49a,2026-03-15T00:00:00Z,87.19,46.62,364.3,75.6,55.41,False
met-77bc2be3,res-d7df19e49a,2026-03-12T00:00:00Z,69.15,25.98,75.0,24.12,22.32,False
met-12a53b24,res-d7df19e49a,2026-03-09T00:00:00Z,56.98,46.74,345.0,135.88,38.14,False
met-da60041f,res-d7df19e49a,2026-03-06T00:00:00Z,20.92,46.91,324.28,242.09,82.84,False
met-e4aab34f,res-d7df19e49a,2026-03-03T00:00:00Z,83.49,82.71,129.98,218.0,25.24,False
met-5cf33bb7,res-d7df19e49a,2026-02-28T00:00:00Z,72.37,64.56,209.11,158.33,55.27,False
met-81a1e818,res-d7df19e49a,2026-02-25T00:00:00Z,39.68,72.64,479.21,265.59,60.3,False
met-dea628b2,res-d7df19e49a,2026-02-22T00:00:00Z,69.42,58.56,494.71,215.86,52.89,False
met-bc7aaf4d,res-62c866fec8,2026-03-21T00:00:00Z,10.38,74.93,415.87,218.92,22.99,False
met-3be45c14,res-62c866fec8,2026-03-18T00:00:00Z,40.95,84.19,318.34,134.81,79.06,False
met-8549d011,res-62c866fec8,2026-03-15T00:00:00Z,14.33,77.77,381.39,176.04,79.37,False
met-f36f760f,res-62c866fec8,2026-03-12T00:00:00Z,69.98,39.32,331.7,46.88,38.23,False
met-6e6769f2,res-62c866fec8,2026-03-09T00:00:00Z,48.43,31.16,171.71,209.65,54.37,False
met-05504ec8,res-62c866fec8,2026-03-06T00:00:00Z,68.82,70.2,380.92,106.02,71.69,False
met-3a078ff7,res-62c866fec8,2026-03-03T00:00:00Z,34.76,46.03,136.38,86.21,22.68,False
met-3cf1f2d3,res-62c866fec8,2026-02-28T00:00:00Z,17.6,51.74,22.71,264.65,62.27,False
met-ae559752,res-62c866fec8,2026-02-25T00:00:00Z,69.24,34.53,360.76,172.45,42.86,False
met-f9ce8ddd,res-62c866fec8,2026-02-22T00:00:00Z,69.18,63.86,85.68,242.53,29.64,False
met-8fbfa1df,res-cbae2f56e4,2026-03-21T00:00:00Z,82.32,30.58,121.68,256.02,63.74,False
met-d7a917ef,res-cbae2f56e4,2026-03-18T00:00:00Z,18.35,10.97,188.44,155.03,85.27,False
met-fd16aa55,res-cbae2f56e4,2026-03-15T00:00:00Z,51.51,48.16,451.0,291.86,68.29,False
met-d86d1dac,res-cbae2f56e4,2026-03-12T00:00:00Z,57.84,50.09,266.44,116.5,89.46,False
met-67a37607,res-cbae2f56e4,2026-03-09T00:00:00Z,63.35,79.66,246.21,147.78,48.49,False
met-42330f87,res-cbae2f56e4,2026-03-06T00:00:00Z,65.19,15.18,120.16,65.9,31.26,False
met-31834d1c,res-cbae2f56e4,2026-03-03T00:00:00Z,59.78,68.3,68.6,63.1,57.41,False
met-e5f2a161,res-cbae2f56e4,2026-02-28T00:00:00Z,56.25,61.09,15.98,225.15,81.42,False
met-74d23d0e,res-cbae2f56e4,2026-02-25T00:00:00Z,75.89,81.85,373.28,112.25,22.46,False
met-f1a60526,res-cbae2f56e4,2026-02-22T00:00:00Z,61.38,86.16,258.63,85.08,92.12,False
met-6ea47fb7,res-566d58c818,2026-03-21T00:00:00Z,53.4,16.36,400.98,136.76,59.22,False
met-bc68e2e0,res-566d58c818,2026-03-18T00:00:00Z,27.02,73.78,99.52,281.22,84.31,False
met-caad2c8d,res-566d58c818,2026-03-15T00:00:00Z,25.55,67.39,96.94,293.92,39.93,False
met-efb2d868,res-566d58c818,2026-03-12T00:00:00Z,29.97,69.45,369.34,275.65,87.96,False
met-5f356826,res-566d58c818,2026-03-09T00:00:00Z,16.93,34.22,111.79,76.96,77.13,False
met-c24e98de,res-566d58c818,2026-03-06T00:00:00Z,47.96,17.86,442.0,20.07,79.25,False
met-46fbb98a,res-566d58c818,2026-03-03T00:00:00Z,11.57,48.26,226.53,145.43,27.49,False
met-4442bf60,res-566d58c818,2026-02-28T00:00:00Z,58.04,57.86,156.98,7.83,52.23,False
met-9abcead2,res-566d58c818,2026-02-25T00:00:00Z,86.45,67.6,226.89,194.58,64.17,False
met-57d67953,res-566d58c818,2026-02-22T00:00:00Z,62.14,70.44,496.2,79.27,50.54,False
met-c52a3e43,res-4c4bb0a48f,2026-03-21T00:00:00Z,61.8,36.29,246.81,88.71,68.4,False
met-ba4c283b,res-4c4bb0a48f,2026-03-18T00:00:00Z,28.78,52.58,177.16,204.96,57.73,False
met-2f0713f3,res-4c4bb0a48f,2026-03-15T00:00:00Z,61.33,18.92,380.74,58.74,20.49,False
met-1619f8ca,res-4c4bb0a48f,2026-03-12T00:00:00Z,85.4,50.76,252.94,57.74,77.03,False
met-45595f06,res-4c4bb0a48f,2026-03-09T00:00:00Z,65.57,17.57,432.39,106.02,71.52,False
met-23068e97,res-4c4bb0a48f,2026-03-06T00:00:00Z,79.03,25.49,63.27,73.38,43.04,False
met-40adb149,res-4c4bb0a48f,2026-03-03T00:00:00Z,32.48,71.31,241.22,207.0,89.57,False
met-35dfce64,res-4c4bb0a48f,2026-02-28T00:00:00Z,23.93,63.75,168.65,61.61,49.72,False
met-8a9f7581,res-4c4bb0a48f,2026-02-25T00:00:00Z,20.46,22.64,334.67,101.08,58.73,False
met-905748e9,res-4c4bb0a48f,2026-02-22T00:00:00Z,47.64,57.62,214.29,219.31,37.15,False
met-58a0a1aa,res-690b602680,2026-03-21T00:00:00Z,89.09,76.76,191.69,95.34,74.5,False
met-4fe4d973,res-690b602680,2026-03-18T00:00:00Z,79.63,35.23,160.93,171.17,77.2,False
met-5de853e0,res-690b602680,2026-03-15T00:00:00Z,5.51,85.2,37.1,125.59,68.43,False
met-75a779b3,res-690b602680,2026-03-12T00:00:00Z,17.59,46.55,144.36,246.47,35.17,False
met-0b013a90,res-690b602680,2026-03-09T00:00:00Z,64.58,30.47,417.95,11.99,52.06,False
met-6b11b4b8,res-690b602680,2026-03-06T00:00:00Z,39.42,54.65,372.12,240.26,66.32,False
met-1ee373dd,res-690b602680,2026-03-03T00:00:00Z,44.61,31.92,46.47,52.32,74.21,False
met-07845244,res-690b602680,2026-02-28T00:00:00Z,89.73,57.44,476.5,284.28,78.59,False
met-f76b5076,res-690b602680,2026-02-25T00:00:00Z,40.11,86.78,356.18,78.7,94.02,False
met-92c37a04,res-690b602680,2026-02-22T00:00:00Z,57.75,14.75,37.5,106.09,60.34,False
met-3c497749,res-c9776b438f,2026-03-21T00:00:00Z,30.58,47.75,441.62,26.83,93.29,False
met-f0df2411,res-c9776b438f,2026-03-18T00:00:00Z,70.92,75.94,438.24,178.99,63.06,False
met-2a239233,res-c9776b438f,2026-03-15T00:00:00Z,55.57,45.06,170.64,166.24,69.55,False
met-c719c83c,res-c9776b438f,2026-03-12T00:00:00Z,55.1,75.38,347.89,46.44,77.74,False
met-aa8a42c2,res-c9776b438f,2026-03-09T00:00:00Z,83.37,65.94,372.14,287.37,47.09,False
met-f9c73ccd,res-c9776b438f,2026-03-06T00:00:00Z,74.54,69.78,115.26,99.77,37.08,False
met-02908ef5,res-c9776b438f,2026-03-03T00:00:00Z,37.6,25.92,486.0,81.41,65.27,False
met-3015a75a,res-c9776b438f,2026-02-28T00:00:00Z,88.94,21.22,324.7,131.06,80.45,False
met-dc8726dd,res-c9776b438f,2026-02-25T00:00:00Z,76.83,76.53,39.54,296.94,48.01,False
met-5ea0701f,res-c9776b438f,2026-02-22T00:00:00Z,55.91,89.65,480.3,262.56,44.53,False
met-7f417aaa,res-001d03101b,2026-03-21T00:00:00Z,30.44,36.7,42.88,27.29,26.91,False
met-ebb6e5da,res-001d03101b,2026-03-18T00:00:00Z,55.25,18.99,87.53,156.48,83.86,False
met-8e15c80a,res-001d03101b,2026-03-15T00:00:00Z,56.65,47.48,328.59,61.31,25.48,False
met-8d259995,res-001d03101b,2026-03-12T00:00:00Z,66.56,75.42,238.2,267.36,94.58,False
met-3ec0eb74,res-001d03101b,2026-03-09T00:00:00Z,18.7,36.43,99.02,174.69,54.05,False
met-20a8227c,res-001d03101b,2026-03-06T00:00:00Z,75.3,69.16,474.77,267.37,50.11,False
met-d427ff53,res-001d03101b,2026-03-03T00:00:00Z,31.44,59.9,201.07,7.52,44.18,False
met-3b4512fc,res-001d03101b,2026-02-28T00:00:00Z,18.54,78.45,296.34,231.49,59.93,False
met-27561a5e,res-001d03101b,2026-02-25T00:00:00Z,63.83,26.03,412.55,277.98,86.99,False
met-e90dbd3d,res-001d03101b,2026-02-22T00:00:00Z,69.34,56.15,102.54,48.74,43.14,False
met-508826ab,res-d7576858e1,2026-03-21T00:00:00Z,1.26,5.8,4.72,0.08,2.78,True
met-e6b45060,res-d7576858e1,2026-03-18T00:00:00Z,3.11,1.62,4.35,1.86,10.21,True
met-59a7a059,res-d7576858e1,2026-03-15T00:00:00Z,2.01,2.47,4.96,0.47,13.88,True
met-4f78b8fa,res-d7576858e1,2026-03-12T00:00:00Z,6.29,1.25,4.39,1.89,2.72,True
met-86e4a9fd,res-d7576858e1,2026-03-09T00:00:00Z,7.61,1.23,4.34,1.71,3.92,True
met-def35e66,res-d7576858e1,2026-03-06T00:00:00Z,0.87,4.95,0.99,1.54,9.26,True
met-44e3d97f,res-d7576858e1,2026-03-03T00:00:00Z,1.43,9.72,2.53,1.16,8.23,True
met-2df3f123,res-d7576858e1,2026-02-28T00:00:00Z,1.72,2.89,4.7,1.48,6.02,True
met-cc454def,res-d7576858e1,2026-02-25T00:00:00Z,7.97,4.74,1.05,0.18,8.1,True
met-6039e615,res-d7576858e1,2026-02-22T00:00:00Z,4.08,5.58,4.72,0.03,6.32,True
met-a03ad588,res-08dd96d887,2026-03-21T00:00:00Z,3.65,9.65,0.5,0.72,5.34,True
met-58314917,res-08dd96d887,2026-03-18T00:00:00Z,0.99,9.51,3.26,0.46,10.82,True
met-f63e9b05,res-08dd96d887,2026-03-15T00:00:00Z,5.38,8.29,4.38,0.03,14.5,True
met-f7b5c774,res-08dd96d887,2026-03-12T00:00:00Z,5.97,9.08,0.23,1.69,3.48,True
met-f3fb404f,res-08dd96d887,2026-03-09T00:00:00Z,0.57,5.67,0.7,0.94,1.55,True
met-afb0181d,res-08dd96d887,2026-03-06T00:00:00Z,4.97,2.89,3.7,0.59,9.65,True
met-c29469fc,res-08dd96d887,2026-03-03T00:00:00Z,6.67,4.77,0.87,1.04,3.12,True
met-4846b6d0,res-08dd96d887,2026-02-28T00:00:00Z,6.57,7.02,1.83,1.85,12.01,True
met-3adb7c28,res-08dd96d887,2026-02-25T00:00:00Z,0.72,2.84,2.02,0.75,12.78,True
met-420a8f83,res-08dd96d887,2026-02-22T00:00:00Z,5.16,1.26,0.13,0.06,7.59,True
met-f7c43265,res-fb3718cc6c,2026-03-21T00:00:00Z,17.99,42.61,274.34,229.94,74.19,False
met-5cfdd0ee,res-fb3718cc6c,2026-03-18T00:00:00Z,20.28,18.01,180.85,70.7,51.49,False
met-b2a79611,res-fb3718cc6c,2026-03-15T00:00:00Z,10.97,87.5,237.57,127.45,87.36,False
met-ee6fa7e7,res-fb3718cc6c,2026-03-12T00:00:00Z,44.64,78.55,406.62,5.21,55.72,False
met-fe0daeea,res-fb3718cc6c,2026-03-09T00:00:00Z,85.96,30.55,168.21,164.3,91.77,False
met-2d0fe066,res-fb3718cc6c,2026-03-06T00:00:00Z,65.16,17.71,251.47,250.17,62.84,False
met-c0ac6e56,res-fb3718cc6c,2026-03-03T00:00:00Z,16.32,51.18,404.67,47.07,69.44,False
met-9e5c9336,res-fb3718cc6c,2026-02-28T00:00:00Z,71.89,67.38,148.33,186.43,38.73,False
met-13059b8b,res-fb3718cc6c,2026-02-25T00:00:00Z,27.56,68.4,157.54,214.59,54.66,False
met-2528b27c,res-fb3718cc6c,2026-02-22T00:00:00Z,58.17,51.35,493.95,83.68,87.46,False
met-c2e3a2c6,res-ff00e9db79,2026-03-21T00:00:00Z,38.73,21.62,370.84,255.97,76.1,False
met-9d076549,res-ff00e9db79,2026-03-18T00:00:00Z,76.98,60.55,399.16,293.96,21.07,False
met-9c2b0c93,res-ff00e9db79,2026-03-15T00:00:00Z,62.12,76.83,126.54,122.05,20.88,False
met-8e28b2fc,res-ff00e9db79,2026-03-12T00:00:00Z,48.27,78.61,102.0,261.51,92.81,False
met-e28758d2,res-ff00e9db79,2026-03-09T00:00:00Z,41.51,89.42,232.06,82.53,52.99,False
met-2ca9cf46,res-ff00e9db79,2026-03-06T00:00:00Z,72.05,62.44,262.1,104.52,94.75,False
met-27068bae,res-ff00e9db79,2026-03-03T00:00:00Z,21.77,37.28,437.27,232.74,54.22,False
met-18f02ddf,res-ff00e9db79,2026-02-28T00:00:00Z,13.69,78.5,384.0,82.54,78.65,False
met-f2aa2bfb,res-ff00e9db79,2026-02-25T00:00:00Z,43.39,12.03,276.23,32.9,93.13,False
met-8f715b02,res-ff00e9db79,2026-02-22T00:00:00Z,79.71,19.62,359.22,42.26,46.07,False
